index,salt-9gpl-freq-1khz,salt-13gpl-freq-1khz,salt-17gpl-freq-1khz,salt-21gpl-freq-1khz,salt-24gpl-freq-1khz,salt-28gpl-freq-1khz,salt-32gpl-freq-1khz,salt-36gpl-freq-1khz,salt-40gpl-freq-1khz
2681,824,780,768,768,768,768,708,708,704
2682,639,632,624,608,608,575,575,575,575
2683,448,448,451,448,455,448,451,449,463
2684,255,319,384,384,384,384,384,384,384
2685,255,319,384,384,384,384,384,384,384
2686,512,512,512,512,512,512,512,512,512
2687,639,639,624,625,608,624,608,609,608
2688,776,768,704,704,671,671,639,639,639
2689,671,639,636,624,624,624,608,609,609
2690,483,496,504,487,497,496,496,496,497
2691,319,384,384,384,391,387,387,387,391
2692,255,255,319,319,384,384,384,384,384
2693,415,448,448,448,448,448,448,448,448
2694,639,624,575,575,575,575,575,575,575
2695,768,704,639,639,639,639,639,639,639
2696,768,704,639,639,639,639,639,639,639
2697,608,575,575,575,575,569,568,568,568
2698,480,480,483,480,496,481,480,480,481
2699,384,384,399,412,415,415,415,415,415
2700,384,384,399,399,414,415,415,415,415
2701,448,448,448,448,448,448,455,451,451
2702,527,524,515,513,513,519,524,524,515
2703,575,574,568,543,543,560,560,560,543
2704,608,575,575,572,572,572,569,568,568
2705,543,537,536,511,537,511,527,511,511
2706,487,496,496,496,497,496,496,496,496
2707,448,455,463,480,480,463,480,463,480
2708,415,448,448,448,448,448,448,448,449
2709,455,463,480,480,480,480,480,480,480
2710,575,568,543,543,543,543,543,543,543
2711,768,704,639,639,639,639,639,639,639
2712,783,768,768,705,704,704,704,704,671
2713,639,636,624,609,609,608,608,608,608
2714,448,448,455,448,455,448,455,451,463
2715,319,319,384,384,384,384,384,384,387
2716,412,415,448,448,448,448,448,448,448
2717,639,624,575,608,575,575,575,575,575
2718,816,776,768,768,768,768,704,712,704
2719,768,768,704,671,639,639,639,639,639
2720,508,508,511,504,508,504,511,508,510
2721,384,385,414,399,415,412,415,415,415
2722,399,415,448,448,448,448,448,448,448
2723,512,512,512,512,512,512,512,512,512
2724,575,575,568,574,568,560,543,568,560
2725,639,632,608,611,608,608,575,608,575
2726,639,639,632,632,624,624,612,624,608
2727,704,671,639,639,638,638,636,636,624
2728,639,639,636,625,624,624,624,624,614
2729,511,511,511,511,511,511,511,511,511
2730,399,415,448,448,448,448,448,448,448
2731,384,391,412,415,448,415,415,415,448
2732,415,448,448,448,448,448,448,449,449
2733,515,515,512,519,512,512,518,519,512
2734,671,639,626,632,624,612,624,624,608
2735,768,768,704,704,639,639,671,671,639
2736,768,704,639,639,639,639,639,639,639
2737,511,511,511,511,511,511,511,511,511
2738,319,384,387,384,391,399,387,391,399
2739,255,255,255,319,319,352,352,319,384
2740,255,319,384,384,384,384,384,384,384
2741,512,512,512,512,512,512,512,512,512
2742,768,704,639,639,639,636,639,639,632
2743,864,820,768,768,768,768,768,768,719
2744,831,799,768,768,768,768,716,768,712
2745,608,575,575,568,575,575,561,511,568
2746,384,384,412,391,415,415,412,399,415
2747,255,255,319,319,352,384,352,352,384
2748,255,319,384,384,384,384,384,384,384
2749,512,512,512,512,512,512,512,512,512
2750,768,704,639,639,639,636,639,639,634
2751,831,799,768,768,768,768,768,768,716
2752,780,768,768,704,704,704,671,671,671
2753,511,511,511,511,511,511,511,511,511
2754,255,319,384,384,384,385,384,384,384
2755,224,231,255,255,255,255,255,255,318
2756,255,319,384,384,384,384,384,384,385
2757,512,527,512,518,515,512,519,519,519
2758,639,639,608,611,608,575,608,608,608
2759,768,704,639,639,639,639,639,639,639
2760,704,639,639,634,632,636,624,624,624
2761,575,575,575,561,563,569,543,543,560
2762,497,496,504,496,496,504,496,496,496
2763,384,384,399,399,399,415,412,412,412
2764,255,316,352,384,384,384,384,384,384
2765,255,319,384,384,384,384,384,384,384
2766,512,512,455,480,480,463,512,512,512
2767,608,612,575,575,575,575,575,575,575
2768,704,704,639,639,639,639,639,639,639
2769,704,671,639,639,639,639,638,634,634
2770,511,511,511,511,511,511,511,511,511
2771,319,319,384,384,385,384,385,385,387
2772,227,255,255,255,255,319,319,319,319
2773,255,312,319,352,384,384,384,384,384
2774,524,527,512,524,512,526,519,524,519
2775,768,768,704,704,671,704,671,671,671
2776,799,782,768,768,768,768,712,704,704
2777,705,671,639,639,639,639,639,636,632
2778,511,511,511,511,511,511,511,511,511
2779,352,384,387,384,399,385,391,391,391
2780,352,384,384,384,391,387,391,391,399
2781,512,512,512,512,512,512,512,512,512
2782,575,575,563,572,543,568,568,562,560
2783,671,639,632,632,624,624,624,624,624
2784,639,639,632,624,624,624,624,609,609
2785,608,575,575,572,575,568,568,568,568
2786,480,480,481,480,496,480,480,480,480
2787,387,399,415,415,448,448,448,448,448
2788,384,387,399,399,415,415,415,415,415
2789,448,451,455,463,455,463,480,480,480
2790,542,540,527,527,519,527,527,527,527
2791,561,543,543,543,543,543,543,543,543
2792,608,575,572,572,568,568,572,572,568
2793,624,608,575,575,575,575,575,575,575
2794,608,575,575,575,575,572,572,568,568
2795,572,543,543,543,543,543,543,543,543
2796,448,448,462,455,463,463,455,455,455
2797,319,352,384,384,384,384,384,384,387
2798,255,255,319,384,384,384,384,384,384
2799,391,412,415,448,448,448,448,448,448
2800,624,608,575,575,574,572,575,575,575
2801,704,639,639,639,638,636,639,632,624
2802,608,575,575,575,575,575,574,574,568
2803,480,480,483,481,487,487,480,481,480
2804,319,352,384,384,387,387,384,387,387
2805,255,319,352,384,384,384,384,384,384
2806,384,387,399,412,412,415,415,415,415
2807,512,512,512,512,512,512,512,512,512
2808,639,639,609,611,608,608,612,575,608
2809,768,768,671,671,639,639,639,639,639
2810,768,704,639,639,639,639,639,639,639
2811,511,511,543,511,511,511,511,511,511
2812,384,391,415,414,415,448,415,448,415
2813,255,255,319,352,384,384,384,384,384
2814,319,384,384,384,387,387,391,391,399
2815,524,519,519,524,513,512,524,512,515
2816,624,608,575,575,575,575,575,572,575
2817,575,568,563,563,560,543,543,543,543
2818,504,504,508,508,511,511,508,511,504
2819,391,412,415,415,448,448,448,448,448
2820,352,384,385,387,399,399,399,412,399
2821,384,391,399,414,415,415,415,415,448
2822,512,512,512,512,512,512,512,512,512
2823,608,575,575,575,568,568,570,561,563
2824,639,615,608,608,575,575,575,575,575
2825,624,608,575,575,575,575,575,575,575
2826,496,496,496,496,497,504,496,496,496
2827,319,384,384,384,391,391,391,391,391
2828,319,352,384,384,384,384,384,384,385
2829,384,384,391,399,399,399,414,415,415
2830,451,455,463,463,463,463,480,480,480
2831,575,568,560,543,543,543,543,560,543
2832,575,575,572,568,563,543,560,568,543
2833,511,511,511,511,511,511,511,511,511
2834,415,448,448,448,449,449,448,448,448
2835,399,415,448,448,448,448,448,448,448
2836,463,480,480,480,480,480,480,480,480
2837,513,512,512,512,512,512,512,512,512
2838,575,575,574,568,568,561,568,568,563
2839,639,632,614,608,608,575,608,575,575
2840,608,575,575,575,575,574,572,572,568
2841,510,504,504,508,510,511,504,510,504
2842,505,512,512,512,512,512,512,505,512
2843,572,568,543,543,543,543,543,543,543
2844,575,574,561,543,543,543,543,543,543
2845,527,511,511,524,519,511,511,511,511
2846,543,540,527,527,527,527,527,527,527
2847,575,575,572,568,568,561,561,560,560
2848,575,561,543,543,543,543,543,543,543
2849,543,543,542,543,543,543,540,540,537
2850,540,527,527,527,527,527,526,527,519
2851,480,480,483,487,487,483,483,487,481
2852,496,496,512,496,496,496,496,496,496
2853,543,543,543,537,536,527,536,527,536
2854,568,560,543,543,543,543,543,543,543
2855,543,540,527,527,527,527,527,527,527
2856,575,575,568,560,543,543,543,543,543
2857,639,624,608,575,575,575,575,575,575
2858,575,575,572,574,568,568,560,568,563
2859,542,540,511,511,511,511,511,511,527
2860,496,497,496,504,504,499,496,499,496
2861,448,448,451,455,463,463,455,463,455
2862,480,481,512,483,487,512,512,512,512
2863,561,543,543,543,542,543,543,543,543
2864,632,624,608,575,575,575,575,575,575
2865,575,575,574,572,569,572,563,568,568
2866,511,508,505,511,511,511,508,510,508
2867,415,448,448,448,449,449,448,449,448
2868,384,384,391,399,415,415,415,415,415
2869,415,448,448,448,448,449,451,451,451
2870,575,575,572,568,543,543,560,543,561
2871,768,768,704,704,639,639,639,639,639
2872,824,781,768,768,768,768,712,704,768
2873,639,639,624,614,624,624,608,608,608
2874,455,451,455,455,480,480,463,480,463
2875,255,352,384,384,384,384,384,385,384
2876,255,319,384,384,384,384,384,384,384
2877,448,448,451,451,448,448,455,455,455
2878,639,639,632,624,608,608,608,608,608
2879,799,768,768,768,768,712,707,712,768
2880,796,768,768,712,704,704,704,704,704
2881,575,511,511,511,568,511,511,511,511
2882,384,384,384,384,399,391,391,391,391
2883,224,255,255,255,255,255,316,255,319
2884,255,319,384,384,384,384,384,384,384
2885,512,512,512,512,512,512,512,512,512
2886,627,624,608,608,575,608,608,608,575
2887,768,704,639,639,639,639,639,639,639
2888,704,639,639,639,639,639,634,636,626
2889,624,575,575,575,575,575,568,572,574
2890,480,463,480,480,480,480,480,480,480
2891,384,384,399,399,415,399,412,414,415
2892,384,384,387,387,391,391,399,399,399
2893,415,448,448,451,449,455,455,455,455
2894,524,527,519,527,519,527,526,527,526
2895,608,575,575,575,575,575,575,575,574
2896,639,632,611,608,608,608,608,575,575
2897,543,511,511,511,511,511,511,527,540
2898,399,414,448,448,448,448,448,448,448
2899,255,319,384,384,384,384,384,384,384
2900,384,384,391,399,399,399,412,414,415
2901,512,512,512,512,512,512,512,512,512
2902,611,575,575,575,575,575,575,575,575
2903,639,632,624,608,608,608,575,575,608
2904,639,639,639,628,624,627,624,614,624
2905,639,639,638,624,625,624,624,624,624
2906,572,543,543,511,543,511,543,511,543
2907,480,480,480,480,487,480,496,487,481
2908,448,448,451,455,455,455,463,463,455
2909,415,448,448,448,448,448,448,448,451
2910,512,512,512,512,512,512,512,512,512
2911,608,608,575,575,575,575,575,572,575
2912,625,612,575,575,575,575,575,575,575
2913,624,608,575,575,575,575,575,575,575
2914,575,560,543,543,543,543,543,543,543
2915,527,511,511,511,519,511,511,511,511
2916,480,463,480,480,480,480,480,480,480
2917,448,448,451,455,455,463,455,455,463
2918,448,449,455,462,455,480,463,463,463
2919,448,451,455,463,462,463,463,463,480
2920,540,527,527,527,527,526,527,527,527
2921,639,624,609,608,608,575,608,608,575
2922,704,639,639,639,639,632,636,634,624
2923,611,575,575,575,575,575,575,575,572
2924,463,480,480,480,480,483,480,480,480
2925,387,399,415,415,415,448,448,448,448
2926,352,384,384,387,391,399,399,399,399
2927,384,384,391,399,399,399,414,415,415
2928,512,512,512,512,512,512,512,512,512
2929,543,527,527,527,527,524,527,527,526
2930,543,542,542,540,536,527,527,537,527
2931,504,504,504,508,504,508,504,504,504
2932,483,487,496,496,496,496,496,496,496
2933,483,496,496,496,496,497,497,496,497
2934,527,527,524,519,519,519,524,524,519
2935,540,527,527,527,526,524,526,527,524
2936,527,527,524,527,524,519,524,526,519
2937,496,496,496,504,497,497,496,497,496
2938,480,481,483,496,496,496,487,496,487
2939,480,480,480,483,481,487,483,483,483
2940,512,512,512,512,512,512,512,512,512
2941,518,519,515,512,512,518,513,512,513
2942,527,527,524,519,519,519,519,519,519
2943,560,543,543,543,543,543,543,543,540
2944,504,497,499,505,497,504,504,504,504
2945,399,415,448,448,448,448,448,448,448
2946,391,412,415,448,448,448,448,448,448
2947,399,415,448,448,448,448,448,448,448
2948,448,448,455,451,455,463,462,463,463
2949,527,527,527,524,519,527,524,519,524
2950,543,542,536,536,527,527,527,527,527
2951,504,504,504,505,504,504,504,504,505
2952,448,448,449,455,455,455,455,455,463
2953,448,448,448,451,455,455,455,455,455
2954,519,515,513,515,519,518,515,515,512
2955,575,572,568,560,568,563,543,543,543
2956,504,497,504,496,504,504,496,497,504
2957,384,384,387,391,399,399,399,399,414
2958,319,384,384,384,384,384,387,387,391
2959,384,387,399,414,415,415,415,415,415
2960,512,512,512,512,512,512,512,512,512
2961,608,575,575,575,575,575,575,575,575
2962,608,575,575,575,575,574,572,568,575
2963,508,504,504,499,505,504,504,504,508
2964,384,391,412,415,415,415,415,415,448
2965,384,387,399,399,399,415,415,415,415
2966,448,462,463,463,480,480,480,480,480
2967,527,527,524,519,526,526,519,519,524
2968,624,624,575,575,575,575,575,575,575
2969,639,639,632,624,624,624,611,608,624
2970,639,624,608,608,575,575,575,575,575
2971,511,511,511,511,511,511,511,511,511
2972,384,384,391,399,399,399,412,415,415
2973,384,384,387,391,399,399,399,399,412
2974,512,512,512,512,512,512,512,512,512
2975,575,575,575,572,569,568,568,568,568
2976,639,639,639,636,632,632,627,624,624
2977,639,639,638,625,624,624,624,612,624
2978,575,575,572,568,561,568,561,543,560
2979,455,451,455,463,463,480,463,480,480
2980,384,384,391,399,412,415,412,415,415
2981,384,384,399,399,414,399,415,415,415
2982,412,415,448,448,448,448,448,448,448
2983,543,543,543,543,540,527,543,537,543
2984,671,639,639,636,625,624,625,624,624
2985,768,704,671,639,639,639,639,639,639
2986,624,608,575,575,575,575,575,572,574
2987,455,463,455,463,480,480,463,480,463
2988,319,384,384,384,384,385,384,385,384
2989,319,384,384,384,387,387,387,391,391
2990,448,448,451,451,455,451,455,462,463
2991,575,568,568,560,543,543,543,543,543
2992,639,624,611,608,575,575,575,575,575
2993,624,608,575,575,575,575,575,572,572
2994,560,543,543,543,542,543,540,540,540
2995,448,448,448,451,455,462,455,455,463
2996,319,384,384,384,387,391,391,391,399
2997,319,384,384,384,384,384,384,385,391
2998,384,399,415,415,415,415,448,448,448
2999,574,543,568,543,543,543,543,543,543
3000,768,704,704,639,639,639,639,639,639
3001,776,768,716,704,704,704,671,704,639
3002,639,632,608,608,575,575,575,575,575
3003,448,448,448,448,448,448,451,449,463
3004,255,319,319,319,384,352,384,384,384
3005,255,255,316,319,319,319,352,352,384
3006,448,448,451,451,455,455,455,455,451
3007,704,671,639,639,639,639,639,636,625
3008,792,768,768,768,704,704,704,704,671
3009,639,624,608,608,575,575,575,575,575
3010,448,448,448,448,448,448,448,448,455
3011,240,255,255,255,255,255,319,319,319
3012,224,252,255,255,255,255,255,255,319
3013,384,384,391,391,399,399,412,399,399
3014,568,568,572,568,543,543,568,543,543
3015,768,768,712,704,671,639,704,639,639
3016,768,704,639,639,639,639,639,639,639
3017,511,504,496,497,497,508,499,510,504
3018,319,384,384,384,384,387,384,391,391
3019,252,255,255,255,319,319,319,319,319
3020,255,319,352,384,384,384,384,384,384
3021,512,512,512,512,512,512,512,512,512
3022,575,575,575,575,575,574,575,568,575
3023,575,575,575,575,569,572,575,568,572
3024,543,540,536,527,527,511,527,527,527
3025,480,480,480,480,480,481,480,483,483
3026,384,384,384,391,399,399,399,412,399
3027,255,319,319,384,384,384,384,384,384
3028,319,384,384,384,384,384,387,385,387
3029,512,512,512,512,512,512,512,512,512
3030,632,611,624,575,608,575,575,575,575
3031,705,704,639,639,639,639,639,639,639
3032,639,624,608,575,575,575,575,575,575
3033,510,508,496,504,496,504,504,504,497
3034,384,387,391,412,399,412,415,415,415
3035,384,384,385,391,399,399,399,399,399
3036,415,448,448,448,451,448,449,451,451
3037,512,512,512,512,512,512,512,512,512
3038,575,575,575,575,575,572,572,568,575
3039,639,639,638,632,624,624,611,608,615
3040,639,639,624,624,609,608,608,608,608
3041,575,575,568,568,560,563,560,563,560
3042,415,448,448,448,448,448,451,451,448
3043,255,255,319,319,352,384,384,384,384
3044,248,255,255,316,319,319,319,319,319
3045,384,399,415,415,448,448,448,448,448
3046,575,575,574,569,572,561,543,543,560
3047,768,704,671,671,639,639,639,639,639
3048,704,671,639,639,639,639,636,632,632
3049,568,543,511,511,511,511,511,543,511
3050,448,448,449,448,451,455,480,463,455
3051,319,352,384,384,384,384,391,387,391
3052,255,319,384,384,384,384,384,384,384
3053,384,384,391,399,399,399,399,399,415
3054,512,512,512,512,512,512,512,512,512
3055,639,639,627,624,624,624,575,608,575
3056,704,671,639,639,639,639,632,632,627
3057,511,511,511,511,511,511,511,511,511
3058,255,319,352,384,384,384,384,384,384
3059,241,255,255,255,255,319,319,319,319
3060,255,319,384,384,384,384,384,384,384
3061,512,512,512,512,512,512,512,512,512
3062,608,575,575,575,575,575,568,575,568
3063,639,639,633,632,624,624,608,624,608
3064,611,575,575,575,575,575,575,575,569
3065,511,511,511,511,511,508,511,511,511
3066,448,448,448,448,448,448,451,448,455
3067,399,415,448,448,448,448,448,448,448
3068,448,448,448,451,451,455,455,455,455
3069,512,512,512,512,512,512,512,512,512
3070,543,543,542,540,527,536,527,536,527
3071,543,543,543,543,540,543,542,540,537
3072,568,543,543,543,543,542,543,542,543
3073,511,511,511,511,511,511,511,511,511
3074,387,415,415,415,448,415,448,448,448
3075,255,255,319,352,384,384,384,384,384
3076,255,255,319,352,384,384,384,384,384
3077,448,448,455,455,455,463,463,463,463
3078,637,608,608,575,575,575,575,575,575
3079,768,704,671,671,639,639,639,639,639
3080,768,704,639,639,639,639,639,639,639
3081,511,511,505,508,510,504,511,505,508
3082,255,316,319,319,384,384,384,384,384
3083,225,255,255,255,319,319,319,319,319
3084,255,319,352,384,384,384,384,384,384
3085,512,512,512,480,512,512,512,512,512
3086,575,575,572,568,561,561,560,560,543
3087,639,626,624,608,608,608,608,608,575
3088,639,636,624,612,608,608,608,608,608
3089,511,511,511,511,511,511,511,511,511
3090,384,391,391,399,412,414,415,415,415
3091,255,255,319,319,384,384,384,384,384
3092,255,319,352,384,384,384,384,384,384
3093,512,512,512,512,512,512,512,512,512
3094,768,639,639,639,639,639,639,639,639
3095,780,768,712,704,704,704,671,671,639
3096,639,639,624,614,624,608,608,608,608
3097,508,511,504,504,511,505,504,504,504
3098,483,496,483,496,496,496,496,496,496
3099,543,543,540,540,527,540,538,527,527
3100,568,543,543,543,543,543,543,543,542
3101,511,511,511,510,511,510,511,511,508
3102,487,496,496,496,496,496,496,496,496
3103,574,561,560,543,543,543,543,543,543
3104,639,639,638,632,624,624,624,608,612
3105,639,632,611,608,608,608,575,575,575
3106,568,560,543,543,543,543,543,543,543
3107,480,480,480,480,480,480,480,481,480
3108,387,399,414,415,448,415,448,448,448
3109,399,415,448,448,448,448,448,448,448
3110,527,527,527,527,519,527,527,519,519
3111,704,639,639,639,633,633,633,624,624
3112,799,769,768,768,716,708,704,704,704
3113,777,768,712,704,704,704,704,671,671
3114,511,511,511,511,511,511,511,511,511
3115,255,319,352,384,384,384,384,385,384
3116,255,255,319,352,384,384,384,384,384
3117,512,512,512,512,512,512,512,512,512
3118,639,632,624,608,608,608,608,575,575
3119,704,704,639,639,639,639,639,632,632
3120,704,671,639,639,639,639,638,639,632
3121,639,624,608,608,575,575,575,575,575
3122,511,511,511,511,511,511,511,527,511
3123,448,448,448,448,448,449,449,451,451
3124,319,352,384,384,384,384,385,385,387
3125,352,384,384,387,391,391,399,399,399
3126,515,519,519,515,515,518,519,519,515
3127,768,704,671,639,639,639,639,639,639
3128,831,799,768,768,768,768,768,768,705
3129,794,768,768,712,704,704,704,704,671
3130,704,639,639,636,632,626,624,624,624
3131,511,511,511,511,511,511,511,511,511
3132,352,384,384,384,391,391,391,391,399
3133,255,255,319,319,352,352,352,384,384
3134,387,399,415,448,448,448,448,448,448
3135,639,639,624,624,608,608,608,608,575
3136,831,816,776,768,768,768,768,768,768
3137,794,768,768,716,704,704,704,704,671
3138,608,575,574,574,568,568,568,568,563
3139,391,399,414,415,448,415,415,448,448
3140,255,255,319,319,352,352,352,384,384
3141,319,384,384,384,384,387,387,387,391
3142,563,568,543,543,543,543,543,543,543
3143,784,768,768,768,704,704,704,704,671
3144,792,768,768,768,704,704,704,704,671
3145,639,639,624,624,608,608,608,608,608
3146,480,480,480,480,480,480,480,480,483
3147,319,319,384,384,384,384,384,384,387
3148,384,384,391,391,399,412,399,399,415
3149,524,519,513,526,519,526,519,524,515
3150,627,624,575,608,575,575,575,575,575
3151,671,639,639,639,632,636,637,637,624
3152,639,633,624,624,608,608,608,608,575
3153,568,543,543,543,543,543,543,543,543
3154,451,455,480,455,480,463,463,463,480
3155,384,384,387,385,391,391,391,391,399
3156,399,412,415,448,448,448,448,448,448
3157,543,543,527,543,540,543,540,543,540
3158,639,632,611,624,608,611,608,609,608
3159,639,639,624,624,609,624,608,624,608
3160,632,608,575,575,575,575,575,575,575
3161,608,575,575,572,572,569,568,568,568
3162,609,575,575,575,575,575,572,572,574
3163,632,614,608,575,575,575,575,575,575
3164,638,624,609,608,608,575,575,575,575
3165,614,608,575,575,575,575,575,575,575
3166,624,608,608,575,575,575,575,575,575
3167,611,575,575,575,575,575,575,575,574
3168,511,508,508,504,504,508,508,510,504
3169,412,415,415,448,448,448,448,448,448
3170,455,463,480,480,480,480,480,480,480
3171,575,575,575,575,575,575,574,572,574
3172,639,639,639,624,624,624,614,611,614
3173,632,624,608,575,575,575,575,575,575
3174,568,543,543,543,543,543,543,543,543
3175,543,543,527,536,527,527,527,527,527
3176,624,608,575,575,575,575,575,575,575
3177,671,639,639,638,634,632,626,624,624
3178,608,575,575,575,575,572,572,572,572
3179,499,496,497,497,497,496,496,496,497
3180,448,448,448,448,448,449,449,448,451
3181,399,412,415,448,448,448,448,448,448
3182,512,512,512,512,512,512,512,512,512
3183,624,624,608,575,575,575,575,575,575
3184,704,671,639,639,639,639,639,636,639
3185,636,624,575,575,575,575,575,575,575
3186,504,496,496,496,496,496,496,496,496
3187,384,391,399,412,414,415,415,415,415
3188,319,384,384,384,384,387,387,391,391
3189,415,448,448,448,448,451,451,451,451
3190,639,611,608,608,575,575,575,575,575
3191,816,768,768,768,768,706,705,704,704
3192,780,768,708,704,704,671,671,671,671
3193,574,511,511,511,511,511,511,511,511
3194,448,448,451,451,455,455,455,455,455
3195,448,448,448,451,451,455,455,455,455
3196,480,480,480,480,480,512,483,512,483
3197,574,560,543,543,543,543,543,543,543
3198,639,624,608,608,575,575,608,608,575
3199,575,575,575,572,572,560,568,568,568
3200,543,543,543,543,542,537,540,540,540
3201,527,527,526,519,511,519,511,519,511
3202,540,527,527,527,527,527,526,527,527
3203,511,519,515,511,511,515,511,511,511
3204,496,499,504,499,504,504,504,504,504
3205,480,480,480,480,483,480,483,481,483
3206,448,448,449,451,455,455,455,462,463
3207,512,512,512,512,512,512,512,512,512
3208,608,575,575,575,575,575,575,575,575
3209,704,639,639,639,633,636,632,625,632
3210,636,624,608,575,575,575,575,575,575
3211,511,511,511,504,511,510,508,511,508
3212,387,399,415,415,448,415,448,448,415
3213,319,352,384,384,384,384,385,387,385
3214,448,448,449,455,455,463,463,455,463
3215,624,608,575,575,575,575,575,575,575
3216,768,768,704,704,671,671,671,639,639
3217,704,671,639,639,639,639,638,639,636
3218,511,511,511,511,511,511,511,511,511
3219,384,387,399,399,399,399,414,415,412
3220,255,255,319,352,384,384,384,384,384
3221,384,384,399,414,415,415,415,415,415
3222,575,575,569,575,568,575,572,560,572
3223,798,768,768,768,768,768,768,704,704
3224,896,831,783,776,768,768,768,768,768
3225,707,671,639,639,639,638,638,639,627
3226,448,415,448,448,448,448,448,451,448
3227,255,255,319,319,352,319,384,384,384
3228,384,387,391,399,412,415,415,415,415
3229,608,624,575,575,575,575,575,575,575
3230,799,797,768,768,768,768,768,707,768
3231,896,864,799,792,776,781,768,768,768
3232,776,768,704,704,704,671,671,639,639
3233,487,463,480,483,496,480,487,480,480
3234,240,248,255,255,319,255,319,319,319
3235,255,255,319,319,384,352,384,384,384
3236,513,527,527,515,515,527,519,527,527
3237,768,768,704,639,639,671,639,639,639
3238,768,768,768,704,704,704,671,671,704
3239,704,639,639,639,638,632,627,624,624
3240,575,563,560,560,568,543,543,543,543
3241,574,543,543,543,560,543,543,543,543
3242,608,575,575,575,575,575,574,572,568
3243,560,543,543,543,543,543,543,543,543
3244,463,480,480,480,480,480,480,480,481
3245,480,481,481,480,481,487,496,483,496
3246,568,569,560,543,543,543,543,543,543
3247,624,608,575,575,575,575,575,575,575
3248,639,632,624,611,609,608,608,575,575
3249,612,575,575,575,575,575,575,572,575
3250,543,543,542,540,536,536,543,511,540
3251,480,480,480,480,480,480,483,480,481
3252,391,399,415,415,415,448,448,448,448
3253,399,415,448,448,448,448,448,448,448
3254,543,543,543,543,543,542,543,542,536
3255,768,704,671,639,639,639,639,639,639
3256,829,799,768,768,768,768,768,768,768
3257,799,768,768,768,708,704,704,704,704
3258,575,511,511,511,511,511,511,511,511
3259,384,384,384,387,391,399,399,399,414
3260,255,255,319,352,384,384,384,384,384
3261,384,384,391,399,408,412,415,415,415
3262,524,543,537,527,527,527,527,527,527
3263,768,768,704,639,639,639,639,639,639
3264,831,799,768,768,768,768,768,768,768
3265,768,768,704,704,671,671,671,671,639
3266,511,511,511,511,511,511,511,511,511
3267,255,319,384,384,384,384,384,384,384
3268,227,255,255,255,319,319,319,319,319
3269,255,319,384,384,384,384,384,384,385
3270,543,543,543,527,542,543,540,543,543
3271,768,768,708,704,704,704,671,704,704
3272,831,799,768,768,768,768,768,768,768
3273,704,639,639,639,634,636,632,632,632
3274,455,455,463,480,480,480,480,480,480
3275,255,255,319,384,352,352,384,384,384
3276,255,255,319,384,384,384,384,384,384
3277,415,448,448,448,448,451,451,451,451
3278,608,608,575,575,575,575,575,575,575
3279,704,639,639,639,638,639,632,632,633
3280,639,639,632,626,624,624,611,611,624
3281,511,511,511,511,511,511,511,511,511
3282,448,448,449,463,455,455,463,480,463
3283,387,399,415,448,448,448,448,448,448
3284,448,451,455,455,480,463,480,480,480
3285,524,524,526,519,524,527,519,519,519
3286,543,543,543,543,543,543,540,540,542
3287,560,543,543,543,543,543,543,543,543
3288,632,614,575,575,575,575,575,575,575
3289,704,671,639,639,639,639,633,632,626
3290,639,627,608,608,608,575,575,575,575
3291,543,543,543,543,543,542,543,543,543
3292,480,480,496,496,483,483,487,496,496
3293,415,415,448,448,448,448,448,449,451
3294,448,448,448,449,455,455,455,455,462
3295,575,574,543,543,568,568,560,543,543
3296,768,704,639,639,639,639,639,639,639
3297,768,768,704,704,704,704,671,639,639
3298,624,608,575,575,575,575,575,575,575
3299,415,448,448,451,448,448,448,455,455
3300,255,255,352,384,384,384,384,384,384
3301,255,255,352,384,384,384,384,384,384
3302,512,512,512,512,512,512,512,512,512
3303,768,704,671,639,639,639,639,638,639
3304,794,768,768,704,704,704,704,704,704
3305,768,704,671,639,639,639,639,639,639
3306,624,608,575,575,575,575,575,575,575
3307,448,448,448,463,455,455,462,480,480
3308,255,318,352,384,384,384,384,384,384
3309,255,255,319,319,319,319,384,384,384
3310,385,399,415,415,448,448,448,448,448
3311,572,572,560,560,560,543,543,543,543
3312,768,704,639,639,639,639,639,639,633
3313,768,768,704,704,671,671,639,639,639
3314,608,575,575,574,574,569,572,572,572
3315,385,387,399,409,415,415,415,415,448
3316,254,255,255,316,319,319,319,319,384
3317,255,255,319,319,352,352,384,384,384
3318,512,512,512,512,512,512,512,512,512
3319,768,768,704,704,704,671,671,671,639
3320,864,831,792,768,768,768,768,768,768
3321,768,704,671,639,639,639,639,639,639
3322,496,480,480,483,481,487,483,483,497
3323,255,255,319,319,352,384,384,384,384
3324,224,248,255,255,255,318,319,319,319
3325,391,415,448,448,448,448,448,448,448
3326,639,639,639,625,636,624,632,624,611
3327,820,799,768,768,768,768,768,768,768
3328,799,768,768,768,768,704,704,704,704
3329,511,511,511,511,511,511,511,511,511
3330,255,255,255,319,319,319,319,352,352
3331,192,224,255,255,255,255,255,255,255
3332,255,255,352,384,384,384,384,384,384
3333,448,512,463,455,512,463,512,480,512
3334,639,636,624,609,624,608,624,608,608
3335,788,768,768,704,706,704,704,704,671
3336,783,768,712,704,704,704,704,671,639
3337,639,639,624,624,608,608,608,608,575
3338,415,448,448,448,448,448,448,448,455
3339,227,255,255,255,316,319,319,319,319
3340,192,241,255,255,255,255,255,255,255
