"pid","fport","type","priority","qos","len","data","pid.1","rtc_timestamp","battery_level_mv","mcu_temp_deg","period_fsm_s","period_depth_s","period_gps_s","period_status_s","period_argos_s","elect_strategy","argos_fport","crc","crc_valid","rtc_timestamp_dt","is_released","nb_profile_recorded","atmo_mean_pres","atmo_mean_temp","gps_timestamp","gps_latitude","gps_longitude","gps_ehpe","gps_ttf","gps_fixtype","gps_timestamp_dt"
"325","211","1","2","1","21","45017FE5CF6927000000300676444EA8C741D3385B","325","1775232383","3900.0","","","","","","","","211","23352","True","2026-04-03 16:06:23+00:00","0.0","0.0","984.0966796875","24.95718002319336","","","","","","",""
"328","211","1","2","1","21","4801BCE6CF69270000004D07764430C5C741D3200C","328","1775232700","3900.0","","","","","","","","211","3104","True","2026-04-03 16:11:40+00:00","0.0","0.0","984.1140747070312","24.971282958984375","","","","","","",""
"330","211","1","2","1","21","4A01EFE7CF692700000020097644208EC741D3E613","330","1775233007","3900.0","","","","","","","","211","5094","True","2026-04-03 16:16:47+00:00","0.0","0.0","984.142578125","24.94439697265625","","","","","","",""
"333","211","1","2","1","21","4D012FE9CF6927000000420F7644461EC741D384DC","333","1775233327","3900.0","","","","","","","","211","56452","True","2026-04-03 16:22:07+00:00","0.0","0.0","984.2384033203125","24.889781951904297","","","","","","",""
"336","211","1","2","1","21","500166EACF69270000005D1476449152C641D3458B","336","1775233638","3900.0","","","","","","","","211","35653","True","2026-04-03 16:27:18+00:00","0.0","0.0","984.3181762695312","24.790315628051758","","","","","","",""
"338","211","1","2","1","21","52019DEBCF69270000006E187644A329C641D3B14F","338","1775233949","3900.0","","","","","","","","211","20401","True","2026-04-03 16:32:29+00:00","0.0","0.0","984.3817138671875","24.77033042907715","","","","","","",""
"341","211","1","2","1","21","5501ECECCF6927000000A31E764453E7C541D3BF1E","341","1775234284","3900.0","","","","","","","","211","7871","True","2026-04-03 16:38:04+00:00","0.0","0.0","984.4786987304688","24.737951278686523","","","","","","",""
"343","211","1","2","1","21","570125EECF6927000000732576449AEFC541D3D6D0","343","1775234597","3900.0","","","","","","","","211","53462","True","2026-04-03 16:43:17+00:00","0.0","0.0","984.5851440429688","24.741992950439453","","","","","","",""
"346","211","1","2","1","21","5A016EEFCF6927000000122A7644FD20C641D3283A","346","1775234926","3900.0","","","","","","","","211","14888","True","2026-04-03 16:48:46+00:00","0.0","0.0","984.6573486328125","24.7661075592041","","","","","","",""
"348","211","1","2","1","21","5C0193F0CF69270000001D2C7644B8E8C541D3DABF","348","1775235219","3900.0","","","","","","","","211","49114","True","2026-04-03 16:53:39+00:00","0.0","0.0","984.6892700195312","24.738632202148438","","","","","","",""
"351","211","1","2","1","21","5F01D3F1CF6927000000ED2E76441A85C541D38688","351","1775235539","3900.0","","","","","","","","211","34950","True","2026-04-03 16:58:59+00:00","0.0","0.0","984.7332153320312","24.689990997314453","","","","","","",""
"354","211","1","2","1","21","62011BF3CF6927000000FD3176446A2DC541D39154","354","1775235867","3900.0","","","","","","","","211","21649","True","2026-04-03 17:04:27+00:00","0.0","0.0","984.7810668945312","24.647174835205078","","","","","","",""
"356","211","1","2","1","21","64014AF4CF6927000000FB35764442D6C441D3F747","356","1775236170","3900.0","","","","","","","","211","18423","True","2026-04-03 17:09:30+00:00","0.0","0.0","984.8434448242188","24.604618072509766","","","","","","",""
"359","211","1","2","1","21","670195F5CF6927000000A53F7644A800C541D344D5","359","1775236501","3900.0","","","","","","","","211","54596","True","2026-04-03 17:15:01+00:00","0.0","0.0","984.9944458007812","24.625320434570312","","","","","","",""
"362","211","1","2","1","21","6A01E2F6CF69270000005D4B764461F5C541D3A529","362","1775236834","3900.0","","","","","","","","211","10661","True","2026-04-03 17:20:34+00:00","0.0","0.0","985.1775512695312","24.744813919067383","","","","","","",""
"364","211","1","2","1","21","6C010CF8CF6927000000A35076441DEFC641D33D7D","364","1775237132","3900.0","","","","","","","","211","32061","True","2026-04-03 17:25:32+00:00","0.0","0.0","985.2599487304688","24.86675453186035","","","","","","",""
"367","211","1","2","1","21","6F0152F9CF69270000006B4E7644E094C741D3073B","367","1775237458","3900.0","","","","","","","","211","15111","True","2026-04-03 17:30:58+00:00","0.0","0.0","985.2252807617188","24.94769287109375","","","","","","",""
"369","211","1","2","1","21","710187FACF69270000003A4876445A2CC741D30329","369","1775237767","3900.0","","","","","","","","211","10499","True","2026-04-03 17:36:07+00:00","0.0","0.0","985.1285400390625","24.896656036376953","","","","","","",""
"372","211","1","2","1","21","7401D3FBCF6927000000AD4376449ACCC741D3B00E","372","1775238099","3900.0","","","","","","","","211","3760","True","2026-04-03 17:41:39+00:00","0.0","0.0","985.0574340820312","24.974903106689453","","","","","","",""
"375","211","1","2","1","21","770110FDCF6927000000BD3C7644DA39C841D34021","375","1775238416","3900.0","","","","","","","","211","8512","True","2026-04-03 17:46:56+00:00","0.0","0.0","984.9490356445312","25.028247833251953","","","","","","",""
"377","211","1","2","1","21","790152FECF6927000000DD357644E002CA41D30953","377","1775238738","3900.0","","","","","","","","211","21257","True","2026-04-03 17:52:18+00:00","0.0","0.0","984.8416137695312","25.25140380859375","","","","","","",""
"380","211","1","2","1","21","7C019CFFCF69270000001A2C7644636BCA41D3A753","380","1775239068","3900.0","","","","","","","","211","21415","True","2026-04-03 17:57:48+00:00","0.0","0.0","984.6890869140625","25.30243492126465","","","","","","",""
"382","211","1","2","1","21","7E01DD00D06927000000662576447233C941D33A5E","382","1775239389","3900.0","","","","","","","","211","24122","True","2026-04-03 18:03:09+00:00","0.0","0.0","984.5843505859375","25.15011978149414","","","","","","",""
"385","211","1","2","1","21","81011902D069270000001B2076440D8FC741D3671C","385","1775239705","3900.0","","","","","","","","211","7271","True","2026-04-03 18:08:25+00:00","0.0","0.0","984.5016479492188","24.944849014282227","","","","","","",""
"388","211","1","2","1","21","84016603D06927000000B82176446EC1C641D3DBF3","388","1775240038","3900.0","","","","","","","","211","62427","True","2026-04-03 18:13:58+00:00","0.0","0.0","984.52685546875","24.84444808959961","","","","","","",""
"390","211","1","2","1","21","86019704D06927000000B52776445E9CC641D31D13","390","1775240343","3900.0","","","","","","","","211","4893","True","2026-04-03 18:19:03+00:00","0.0","0.0","984.6204223632812","24.826351165771484","","","","","","",""
"393","211","1","2","1","21","8901DA05D06927000000F22A76444A85C641D3FC60","393","1775240666","3900.0","","","","","","","","211","24828","True","2026-04-03 18:24:26+00:00","0.0","0.0","984.6710205078125","24.815082550048828","","","","","","",""
"395","211","1","2","1","21","8B011407D06927000000532676445C3DC641D3CDBE","395","1775240980","3900.0","","","","","","","","211","48845","True","2026-04-03 18:29:40+00:00","0.0","0.0","984.5988159179688","24.77996063232422","","","","","","",""
"398","211","1","2","1","21","8E015208D069270000004A227644405BC641D3EA24","398","1775241298","3900.0","","","","","","","","211","9450","True","2026-04-03 18:34:58+00:00","0.0","0.0","984.5357666015625","24.7945556640625","","","","","","",""
"401","211","1","2","1","21","9101A309D0692700000036237644DB5AC641D38649","401","1775241635","3900.0","","","","","","","","211","18822","True","2026-04-03 18:40:35+00:00","0.0","0.0","984.5501708984375","24.794363021850586","","","","","","",""
"403","211","1","2","1","21","9301D50AD06927000000AE2676443EA6C641D3B670","403","1775241941","3900.0","","","","","","","","211","28854","True","2026-04-03 18:45:41+00:00","0.0","0.0","984.6043701171875","24.831172943115234","","","","","","",""
"406","211","1","2","1","21","9601300CD069270000001E277644C3EDC641D3A5A3","406","1775242288","3900.0","","","","","","","","211","41893","True","2026-04-03 18:51:28+00:00","0.0","0.0","984.6112060546875","24.8660945892334","","","","","","",""
"408","211","1","2","1","21","98015F0DD069270000008B23764435A4C641D3D235","408","1775242591","3900.0","","","","","","","","211","13778","True","2026-04-03 18:56:31+00:00","0.0","0.0","984.5553588867188","24.83017921447754","","","","","","",""
"411","211","1","2","1","21","9B019A0ED069270000000B1C76442D7BC641D3CF2E","411","1775242906","3900.0","","","","","","","","211","11983","True","2026-04-03 19:01:46+00:00","0.0","0.0","984.4381713867188","24.810144424438477","","","","","","",""
"414","211","1","2","1","21","9E01EA0FD069270000005D1176447AA3C641D30115","414","1775243242","3900.0","","","","","","","","211","5377","True","2026-04-03 19:07:22+00:00","0.0","0.0","984.2713012695312","24.829822540283203","","","","","","",""
"416","211","1","2","1","21","A0011C11D06927000000FA0A76443B9BC641D3425B","416","1775243548","3900.0","","","","","","","","211","23362","True","2026-04-03 19:12:28+00:00","0.0","0.0","984.1715087890625","24.825796127319336","","","","","","",""
"419","211","1","2","1","21","A3016812D0692700000008097644E663C641D3EDCE","419","1775243880","3900.0","","","","","","","","211","52973","True","2026-04-03 19:18:00+00:00","0.0","0.0","984.14111328125","24.798778533935547","","","","","","",""
"421","211","1","2","1","21","A5019913D069270000003A087644B8DEC541D30F06","421","1775244185","3900.0","","","","","","","","211","1551","True","2026-04-03 19:23:05+00:00","0.0","0.0","984.1285400390625","24.733749389648438","","","","","","",""
"424","211","1","2","1","21","A801D514D06927000000D0047644FE8EC541D35CC4","424","1775244501","3900.0","","","","","","","","211","50268","True","2026-04-03 19:28:21+00:00","0.0","0.0","984.0751953125","24.694820404052734","","","","","","",""
"427","211","1","2","1","21","AB011A16D0692700000055FE7544E0D1C441D39D1A","427","1775244826","3900.0","","","","","","","","211","6813","True","2026-04-03 19:33:46+00:00","0.0","0.0","983.9739379882812","24.60247802734375","","","","","","",""
"429","211","1","2","1","21","AD015617D0692700000013FC7544E95BC441D33D7D","429","1775245142","3900.0","","","","","","","","211","32061","True","2026-04-03 19:39:02+00:00","0.0","0.0","983.9386596679688","24.544878005981445","","","","","","",""
"432","211","1","2","1","21","B001A118D06927000000A20076443E12C441D31303","432","1775245473","3900.0","","","","","","","","211","787","True","2026-04-03 19:44:33+00:00","0.0","0.0","984.0098876953125","24.508907318115234","","","","","","",""
"435","211","1","2","1","21","B301D719D06927000000BB0B7644CAF2C341D3DB11","435","1775245783","3900.0","","","","","","","","211","4571","True","2026-04-03 19:49:43+00:00","0.0","0.0","984.1832885742188","24.493549346923828","","","","","","",""
"437","211","1","2","1","21","B501161BD06927000000851B7644E815C541D3CDBC","437","1775246102","3900.0","","","","","","","","211","48333","True","2026-04-03 19:55:02+00:00","0.0","0.0","984.4299926757812","24.635696411132812","","","","","","",""
"440","211","1","2","1","21","B801491CD06927000000F82276440502C741D37695","440","1775246409","3900.0","","","","","","","","211","38262","True","2026-04-03 20:00:09+00:00","0.0","0.0","984.54638671875","24.875986099243164","","","","","","",""
"442","211","1","2","1","21","BA018D1DD069270000002A297644391DCA41D349F3","442","1775246733","3900.0","","","","","","","","211","62281","True","2026-04-03 20:05:33+00:00","0.0","0.0","984.6431884765625","25.26426887512207","","","","","","",""
"445","211","1","2","1","21","BD01DB1ED069270000009E217644612CCB41D3A596","445","1775247067","3900.0","","","","","","","","211","38565","True","2026-04-03 20:11:07+00:00","0.0","0.0","984.5252685546875","25.396669387817383","","","","","","",""
"448","211","1","2","1","21","C0011A20D06927000000081876448DFDCA41D377DD","448","1775247386","3900.0","","","","","","","","211","56695","True","2026-04-03 20:16:26+00:00","0.0","0.0","984.37548828125","25.373804092407227","","","","","","",""
"450","211","1","2","1","21","C2016521D06927000000AE0E76448052CA41D3AE96","450","1775247717","3900.0","","","","","","","","211","38574","True","2026-04-03 20:21:57+00:00","0.0","0.0","984.2293701171875","25.290283203125","","","","","","",""
"453","211","1","2","1","21","C5019D22D06927000000680B7644FDA6CA41D3FEF2","453","1775248029","3900.0","","","","","","","","211","62206","True","2026-04-03 20:27:09+00:00","0.0","0.0","984.17822265625","25.3315372467041","","","","","","",""
"456","211","1","2","1","21","C801E123D06927000000120776444224CC41D3B85E","456","1775248353","3900.0","","","","","","","","211","24248","True","2026-04-03 20:32:33+00:00","0.0","0.0","984.1104736328125","25.517704010009766","","","","","","",""
"458","211","1","2","1","21","CA012125D0692700000010007644EDD2CD41D3167B","458","1775248673","3900.0","","","","","","","","211","31510","True","2026-04-03 20:37:53+00:00","0.0","0.0","984.0009765625","25.727991104125977","","","","","","",""
"461","211","1","2","1","21","CD016626D0692700000086F875441BE2CE41D39519","461","1775248998","3900.0","","","","","","","","211","6549","True","2026-04-03 20:43:18+00:00","0.0","0.0","983.8831787109375","25.860403060913086","","","","","","",""
"463","211","1","2","1","21","CF019E27D06927000000DEE975445539CD41D3825E","463","1775249310","3900.0","","","","","","","","211","24194","True","2026-04-03 20:48:30+00:00","0.0","0.0","983.6541748046875","25.65299415588379","","","","","","",""
"466","211","1","2","1","21","D201DE28D06927000000DAE475444D08CE41D30EA6","466","1775249630","3900.0","","","","","","","","211","42510","True","2026-04-03 20:53:50+00:00","0.0","0.0","983.5758056640625","25.754053115844727","","","","","","",""
"469","211","1","2","1","21","D5011F2AD0692700000050DB75440516CD41D34A78","469","1775249951","3900.0","","","","","","","","211","30794","True","2026-04-03 20:59:11+00:00","0.0","0.0","983.4267578125","25.635751724243164","","","","","","",""
"471","211","1","2","1","21","D7016C2BD0692700000036C9754447E5C941D3558A","471","1775250284","3900.0","","","","","","","","211","35413","True","2026-04-03 21:04:44+00:00","0.0","0.0","983.1439208984375","25.23695182800293","","","","","","",""
"474","211","1","2","1","21","DA01B72CD069270000004ABB75446959C841D361AB","474","1775250615","3900.0","","","","","","","","211","43873","True","2026-04-03 21:10:15+00:00","0.0","0.0","982.9263916015625","25.043657302856445","","","","","","",""
"477","211","1","2","1","21","DD01E12DD06927000000D5B57544FB32C741D3EFDE","477","1775250913","3900.0","","","","","","","","211","57071","True","2026-04-03 21:15:13+00:00","0.0","0.0","982.8411254882812","24.899892807006836","","","","","","",""
"479","211","1","2","1","21","DF011C2FD0692700000025B97544314CC641D33BEB","479","1775251228","3900.0","","","","","","","","211","60219","True","2026-04-03 21:20:28+00:00","0.0","0.0","982.8928833007812","24.787202835083008","","","","","","",""
