index,salt-9gpl-freq-131khz,salt-13gpl-freq-131khz,salt-17gpl-freq-131khz,salt-21gpl-freq-131khz,salt-24gpl-freq-131khz,salt-28gpl-freq-131khz,salt-32gpl-freq-131khz,salt-36gpl-freq-131khz,salt-40gpl-freq-131khz
0,625,624,608,575,575,575,575,568,575
1,560,575,568,560,543,543,543,511,543
2,455,496,496,499,496,504,496,455,504
3,384,399,415,448,448,448,448,387,448
4,255,319,319,384,384,384,384,384,384
5,255,255,319,352,384,384,384,399,384
6,415,387,415,415,415,415,448,512,448
7,636,543,572,568,560,543,543,639,543
8,792,768,768,704,704,671,704,671,639
9,708,768,704,671,671,639,639,572,639
10,483,511,511,511,511,511,511,448,511
11,255,384,384,384,387,399,391,384,412
12,255,255,319,319,352,384,384,384,384
13,255,255,319,352,384,384,384,391,384
14,399,384,399,399,414,412,415,512,415
15,572,527,543,527,527,527,527,575,526
16,632,608,608,575,575,575,575,575,575
17,575,575,575,575,575,575,575,543,575
18,543,560,543,543,543,543,543,496,543
19,448,455,455,463,463,480,480,415,480
20,384,384,391,412,412,414,415,412,415
21,384,384,391,399,399,399,415,448,415
22,448,448,448,448,448,449,451,512,451
23,575,543,543,540,540,543,540,624,542
24,768,704,671,639,639,639,639,704,639
25,797,776,768,768,768,768,704,639,704
26,639,671,639,639,639,639,639,543,636
27,496,511,511,511,511,511,511,448,511
28,384,399,414,448,415,415,448,391,448
29,319,352,384,384,384,384,391,415,387
30,448,414,448,448,448,448,448,542,448
31,639,608,575,572,575,575,572,639,575
32,799,768,768,704,704,704,671,712,704
33,776,776,768,768,768,712,704,626,704
34,511,612,575,608,575,575,575,448,575
35,255,384,391,414,399,391,415,319,399
36,227,252,255,255,255,255,319,385,319
37,449,391,399,414,415,415,415,575,448
38,768,639,627,624,624,632,608,712,624
39,829,799,768,768,768,768,768,704,768
40,712,768,704,704,639,671,639,608,639
41,575,608,575,575,575,575,575,511,575
42,480,496,504,508,504,497,511,451,499
43,399,415,448,448,448,448,449,455,448
44,480,451,455,462,480,463,480,524,480
45,568,543,540,527,540,540,536,560,542
46,575,575,568,561,563,568,560,575,568
47,624,608,575,575,575,575,575,575,575
48,608,608,575,575,575,575,575,569,575
49,575,575,572,572,568,568,568,527,563
50,496,511,511,511,511,511,511,481,511
51,448,455,480,480,480,480,480,463,480
52,415,448,448,449,455,455,451,451,455
53,448,448,448,448,449,455,451,483,455
54,519,512,512,512,512,512,512,572,512
55,639,624,575,608,575,575,575,639,575
56,768,768,671,671,671,639,639,704,639
57,799,776,768,768,768,704,704,704,704
58,704,768,704,704,671,639,639,563,639
59,455,511,511,511,511,511,511,391,511
60,255,319,384,384,384,384,384,384,384
61,352,319,384,384,384,384,384,512,387
62,561,515,512,513,512,512,519,608,519
63,712,639,632,639,636,624,632,671,624
64,776,768,704,704,704,639,704,639,639
65,639,671,639,639,639,639,639,572,634
66,511,543,543,543,543,543,543,463,511
67,384,415,448,448,448,451,448,384,448
68,255,319,384,384,384,385,384,415,387
69,448,399,415,448,448,448,448,540,448
70,624,575,560,575,572,560,572,632,560
71,768,671,639,639,639,633,639,639,632
72,768,712,671,671,639,639,639,632,639
73,634,639,636,624,624,624,624,511,609
74,480,504,510,504,504,511,508,455,511
75,448,448,451,451,449,455,451,463,455
76,463,455,480,480,480,480,480,519,480
77,561,543,543,543,540,536,543,568,527
78,575,575,575,575,572,568,572,563,568
79,572,575,568,568,561,560,568,527,543
80,496,511,510,511,511,511,511,483,511
81,480,480,480,480,480,483,483,483,483
82,480,480,480,480,480,483,481,483,483
83,480,480,480,483,483,483,486,527,487
84,575,543,543,543,543,543,543,575,543
85,639,639,624,624,608,608,609,614,608
86,638,639,624,624,608,608,608,575,608
87,568,574,563,560,560,560,560,527,543
88,540,511,527,511,511,511,511,543,527
89,575,560,543,543,543,543,543,575,543
90,639,625,608,608,608,575,575,639,575
91,768,712,671,639,639,639,639,639,639
92,712,712,671,639,639,639,639,575,639
93,511,568,543,543,543,543,543,448,543
94,319,387,399,415,448,448,448,391,415
95,384,384,384,385,391,399,399,512,399
96,575,519,524,519,512,515,519,639,524
97,780,768,704,671,639,639,639,704,639
98,776,768,768,712,704,704,704,639,704
99,639,639,639,639,639,636,632,511,625
100,463,510,508,511,511,511,511,415,504
101,319,384,387,391,412,414,412,387,399
102,384,384,384,387,391,399,399,512,399
103,575,527,527,527,515,519,519,639,527
104,768,768,704,704,639,639,639,704,671
105,768,768,768,712,704,704,704,639,704
106,639,639,639,639,639,638,632,543,632
107,487,511,511,511,511,511,511,448,511
108,384,384,399,399,415,415,448,415,415
109,412,391,415,415,448,448,448,512,448
110,543,524,524,519,512,519,519,575,524
111,671,639,639,636,611,624,624,636,624
112,639,639,639,639,632,636,627,575,636
113,572,575,575,575,575,575,575,496,572
114,448,455,463,463,480,480,480,448,480
115,391,399,415,415,448,448,448,451,448
116,448,448,448,448,451,451,455,512,451
117,512,512,512,512,512,512,512,540,512
118,575,572,568,563,543,543,543,611,561
119,768,671,639,639,636,639,639,671,639
120,768,768,712,704,704,704,704,639,671
121,639,639,636,632,626,624,625,543,624
122,511,511,511,511,511,511,511,480,511
123,414,448,451,455,480,463,463,448,463
124,384,391,412,415,448,415,448,463,448
125,512,480,512,512,483,512,483,560,487
126,638,608,575,575,575,575,575,632,575
127,768,704,639,639,639,639,639,632,639
128,636,639,632,624,624,624,624,543,624
129,508,511,511,511,511,511,511,463,511
130,384,415,448,448,448,448,448,415,448
131,385,391,414,415,448,415,415,451,448
132,455,448,455,455,463,462,463,519,463
133,575,543,543,543,543,543,543,575,543
134,632,624,608,608,575,575,575,575,575
135,575,575,575,572,568,569,568,543,568
136,568,563,543,543,543,543,543,543,543
137,568,560,543,543,543,543,543,543,543
138,575,575,572,568,569,568,568,543,563
139,542,543,543,543,543,543,543,511,543
140,496,508,510,511,511,510,511,481,511
141,448,455,462,480,463,480,480,480,480
142,455,455,463,480,480,480,480,496,480
143,512,512,512,512,496,512,512,527,512
144,575,560,543,543,543,543,543,568,543
145,575,575,575,572,575,572,568,568,568
146,575,575,574,572,572,568,568,543,568
147,511,537,536,540,537,536,536,496,527
148,448,455,480,480,480,480,480,480,480
149,512,481,486,496,496,496,496,540,496
150,575,572,568,543,561,560,543,575,560
151,632,624,608,575,575,575,575,575,575
152,609,608,575,575,575,575,575,574,575
153,575,575,575,575,575,572,572,575,572
154,624,575,575,575,575,575,575,608,575
155,704,639,639,636,632,624,624,639,624
156,704,671,639,639,639,639,639,575,639
157,511,575,575,575,572,575,575,496,569
158,399,448,449,463,455,480,480,448,463
159,391,399,415,415,448,448,448,483,448
160,543,512,512,512,513,512,512,608,513
161,768,704,639,639,639,639,639,768,639
162,831,799,769,768,768,768,768,704,768
163,639,704,704,671,639,639,639,511,639
164,448,487,496,496,496,505,504,448,496
165,384,384,399,412,412,415,415,448,415
166,451,448,449,455,455,455,455,519,463
167,575,543,543,543,543,537,540,575,543
168,639,632,624,624,608,575,608,624,608
169,704,639,639,639,638,632,632,639,632
170,768,704,671,639,639,639,639,639,639
171,671,671,639,639,639,639,639,575,639
172,511,568,543,543,543,560,543,497,543
173,451,480,480,480,480,487,483,463,480
174,448,448,448,451,455,455,462,455,455
175,448,448,455,455,462,455,463,513,463
176,574,542,543,543,540,527,542,608,540
177,639,639,632,632,615,608,624,639,609
178,704,704,639,639,639,639,639,624,639
179,608,624,608,608,608,608,608,511,575
180,448,480,480,480,480,496,481,448,481
181,384,384,399,399,415,415,415,449,415
182,512,451,455,463,480,480,463,575,480
183,704,639,624,624,624,608,608,768,608
184,829,794,768,768,768,768,768,712,768
185,768,768,768,705,704,704,704,575,671
186,511,575,575,574,568,575,575,480,568
187,384,415,448,448,448,451,451,387,448
188,318,319,384,384,384,387,387,414,391
189,415,399,415,415,448,448,448,543,448
190,639,608,575,575,575,575,575,704,575
191,831,776,768,768,768,704,704,768,704
192,824,799,768,768,768,768,768,639,768
193,575,639,624,624,608,611,608,480,608
194,352,415,448,448,448,448,448,384,448
195,227,255,319,319,319,352,384,384,384
196,352,319,384,384,384,384,384,512,384
197,540,512,512,512,512,512,512,575,512
198,639,625,608,608,611,608,575,639,575
199,768,768,688,639,671,671,639,639,639
200,768,768,671,639,639,639,639,624,639
201,614,638,624,624,608,608,608,511,608
202,451,504,504,511,496,504,510,448,511
203,384,412,415,448,448,448,448,415,448
204,384,384,391,399,412,414,415,451,415
205,512,448,463,463,480,480,480,527,480
206,575,543,543,543,543,543,543,575,542
207,639,626,624,608,608,608,608,608,575
208,624,632,624,608,608,608,608,574,575
209,561,575,568,568,560,560,560,543,560
210,511,542,511,527,527,511,527,496,511
211,415,480,480,480,480,480,480,415,480
212,319,384,391,399,399,399,399,415,415
213,415,399,415,448,448,448,448,513,448
214,575,543,543,543,543,542,543,624,542
215,712,639,639,639,639,633,638,639,632
216,768,704,671,639,639,639,639,639,639
217,768,704,639,639,639,639,639,632,639
218,636,639,632,632,624,624,612,511,609
219,481,511,511,511,511,511,511,480,511
220,448,448,463,463,463,480,463,480,480
221,455,455,480,480,480,480,480,496,480
222,512,512,496,496,496,496,512,543,512
223,624,575,569,568,574,569,568,608,568
224,671,639,632,624,632,624,624,632,624
225,671,639,639,639,639,639,632,575,632
226,560,575,575,575,572,575,572,511,572
227,449,480,496,496,486,496,496,451,496
228,384,399,448,448,448,448,448,448,448
229,387,391,415,415,415,415,448,480,448
230,512,512,512,512,512,512,512,575,512
231,768,639,638,624,625,624,624,704,624
232,824,776,768,768,768,768,768,768,704
233,768,768,768,768,768,712,704,624,704
234,511,575,575,575,575,575,574,463,569
235,319,387,399,415,415,415,415,384,415
236,240,255,255,319,319,319,319,384,352
237,384,352,384,384,387,387,391,512,399
238,561,515,515,512,519,519,519,575,519
239,768,671,639,638,639,639,639,639,636
240,768,768,768,704,704,704,704,638,671
241,575,634,614,624,608,608,608,496,575
242,384,448,448,455,448,448,455,399,455
243,255,319,384,384,384,384,384,385,385
244,319,319,384,384,384,384,385,412,387
245,399,391,412,415,415,415,448,512,448
246,608,543,543,536,543,543,543,639,543
247,768,768,671,639,639,639,639,704,639
248,768,768,704,704,704,704,704,639,671
249,704,704,639,639,639,639,639,575,639
250,511,575,570,575,568,568,568,504,561
251,451,480,487,496,496,496,496,448,496
252,385,412,448,448,448,448,448,448,448
253,415,415,448,448,448,448,448,480,449
254,512,480,480,480,480,483,483,527,512
255,575,543,543,542,543,543,543,608,543
256,639,636,624,609,608,608,608,608,608
257,575,575,575,575,575,575,575,511,575
258,455,496,499,510,504,508,508,448,504
259,384,391,414,448,415,448,448,415,448
260,399,399,415,448,448,448,448,512,448
261,515,512,512,512,512,512,512,574,512
262,639,609,575,575,575,575,575,624,575
263,639,639,632,624,624,624,624,608,624
264,608,624,608,608,575,575,575,543,575
265,496,511,511,511,511,511,511,480,511
266,448,448,455,463,455,480,480,480,463
267,480,480,480,481,481,483,481,512,483
268,480,483,483,483,496,496,496,496,496
269,480,486,483,483,496,487,496,496,496
270,455,480,480,480,480,480,483,512,496
271,513,512,512,512,512,512,512,542,512
272,568,543,543,543,543,543,543,572,543
273,624,575,575,575,575,575,575,608,575
274,638,632,612,624,608,609,608,572,608
275,511,543,543,543,543,543,543,463,543
276,384,412,415,415,448,448,448,384,448
277,319,319,384,384,384,384,384,448,384
278,512,448,463,480,463,512,512,575,480
279,768,639,639,639,639,639,632,768,638
280,896,828,799,794,768,769,768,768,768
281,768,783,768,768,768,768,768,575,712
282,480,511,511,511,511,511,511,448,511
283,384,399,399,399,415,415,448,415,415
284,391,391,412,412,415,415,448,480,448
285,512,512,512,512,512,512,512,543,512
286,632,575,575,575,575,575,575,624,575
287,716,639,639,639,639,639,636,639,639
288,776,768,712,704,704,671,671,704,671
289,768,768,704,704,671,639,639,608,639
290,511,608,575,574,575,575,575,480,568
291,384,448,448,448,448,449,451,448,448
292,415,415,415,448,448,448,448,512,448
293,560,519,527,527,527,527,526,575,527
294,639,624,614,612,608,575,575,608,575
295,639,639,638,636,624,624,624,608,612
296,638,632,624,611,608,608,608,608,575
297,639,639,625,624,624,624,609,632,608
298,639,639,636,632,625,624,624,575,624
299,568,575,572,572,572,575,574,504,568
300,455,480,480,480,483,487,487,480,483
301,512,480,483,483,487,483,496,540,487
302,575,568,561,560,543,543,543,575,543
303,624,624,608,608,575,575,575,608,575
304,639,639,626,624,624,609,608,608,608
305,611,624,608,608,575,575,575,568,575
306,560,574,560,560,560,543,560,511,543
307,480,496,497,504,504,508,508,455,504
308,399,415,448,448,448,449,451,448,451
309,448,448,448,451,455,455,455,519,463
310,575,561,560,560,543,543,543,632,543
311,768,712,704,671,639,639,639,768,639
312,831,816,776,768,768,768,768,768,768
313,776,788,768,768,768,768,768,624,712
314,511,575,575,572,572,575,511,448,568
315,255,352,384,384,387,399,399,384,391
316,352,319,384,384,384,384,384,463,384
317,543,512,512,512,512,512,512,575,512
318,704,639,639,639,632,624,624,639,626
319,768,768,704,704,671,639,639,639,639
320,768,768,704,704,671,639,639,639,639
321,639,639,638,633,632,632,624,575,624
322,511,560,543,543,543,560,543,496,543
323,415,448,455,455,463,480,480,448,480
324,384,391,415,415,415,448,448,448,448
325,399,415,448,448,448,448,448,480,448
326,512,480,480,483,483,480,483,527,496
327,608,575,561,568,568,543,543,624,563
328,768,704,639,671,639,639,639,704,639
329,799,776,768,768,768,768,704,704,704
330,768,768,704,704,671,671,639,575,639
331,496,511,511,511,511,511,543,448,511
332,316,384,399,391,399,415,415,384,399
333,255,255,319,319,352,384,384,391,384
334,399,384,399,412,415,415,415,513,415
335,575,543,540,543,543,527,527,633,543
336,768,704,639,639,639,639,639,639,639
337,768,712,671,671,639,639,639,624,639
338,611,626,614,608,608,608,608,511,575
339,451,496,508,497,499,511,511,448,504
340,384,384,412,399,412,448,448,448,415
341,448,448,448,448,448,449,449,537,451
342,624,575,543,568,568,543,543,624,543
343,704,639,639,639,639,632,624,639,632
344,704,639,639,639,639,636,632,608,632
345,638,626,614,608,608,608,608,575,575
346,639,626,624,608,608,608,608,608,575
347,639,639,626,624,611,624,611,575,608
348,543,575,572,568,568,568,568,504,568
349,455,480,480,483,487,483,496,486,496
350,512,496,496,496,497,496,497,543,497
351,608,572,568,568,563,560,543,609,543
352,704,639,639,636,632,627,624,626,624
353,636,639,632,624,612,624,611,511,611
354,480,511,511,511,511,511,511,480,511
355,448,451,455,463,463,480,480,483,480
356,512,512,512,512,512,512,512,527,512
357,575,543,543,543,543,543,543,575,543
358,671,639,632,632,624,624,624,639,608
359,704,704,639,639,639,639,639,608,638
360,575,608,575,575,575,575,575,543,575
361,511,511,527,527,527,536,537,511,540
362,496,504,504,508,508,508,511,519,511
363,527,527,527,527,527,527,527,540,527
364,540,543,540,542,537,537,542,543,527
365,543,543,543,543,543,543,543,527,540
366,511,519,524,519,524,524,524,511,511
367,515,511,511,511,511,511,511,542,515
368,563,543,543,543,543,543,543,543,543
369,511,543,527,527,527,536,540,510,540
370,480,496,496,499,496,496,504,480,504
371,415,448,451,455,455,455,463,480,463
372,480,463,480,480,480,480,483,519,480
373,543,536,536,527,536,527,527,575,527
374,639,624,608,575,575,575,575,624,575
375,636,636,614,609,608,608,608,568,608
376,511,543,543,543,543,543,543,511,543
377,519,511,511,511,511,511,519,526,524
378,542,527,527,527,527,527,536,543,527
379,575,575,575,575,575,575,575,575,568
380,575,575,575,575,575,575,575,543,572
381,543,543,543,543,543,543,543,511,543
382,480,496,496,497,496,496,497,480,504
383,463,455,480,480,480,480,480,512,481
384,527,513,519,519,519,519,519,540,519
385,527,540,536,536,537,536,527,511,527
386,504,511,511,511,511,511,511,513,511
387,496,512,512,512,512,512,512,497,512
388,455,480,480,483,483,487,496,480,487
389,451,463,480,480,480,480,480,480,480
390,480,480,480,480,483,481,481,515,483
391,543,527,527,527,540,527,527,568,527
392,608,575,575,575,575,572,575,575,572
393,624,608,608,575,575,575,575,575,575
394,611,611,608,575,575,575,575,568,575
395,511,543,543,543,543,543,543,480,543
396,384,448,448,448,448,448,448,387,449
397,255,319,352,384,384,384,384,384,384
398,319,319,384,384,384,384,384,451,384
399,527,512,512,512,512,512,512,608,512
400,768,704,671,639,639,639,639,704,639
401,768,768,768,768,712,704,704,632,704
402,575,624,608,611,608,608,575,508,575
403,399,463,463,480,463,480,480,399,481
404,255,319,352,384,384,384,384,352,385
405,255,255,255,319,319,319,319,414,384
406,512,448,448,448,449,448,451,575,448
407,768,639,639,627,639,624,625,704,614
408,824,776,768,768,768,768,768,768,704
409,794,780,768,768,768,768,768,639,704
410,634,639,639,639,632,626,624,511,627
411,415,463,463,480,480,480,480,448,496
412,384,384,391,399,412,415,415,448,448
413,448,448,448,449,455,455,455,512,462
414,543,527,527,524,527,527,527,575,519
415,639,639,636,624,624,624,611,639,608
416,704,704,671,639,639,639,639,639,639
417,639,639,639,639,636,632,632,575,627
418,511,560,543,543,543,543,543,463,543
419,384,412,415,448,448,448,448,415,448
420,414,399,415,448,448,448,448,512,448
421,543,519,519,513,519,519,515,575,519
422,639,624,611,575,575,575,575,639,575
423,768,704,671,639,639,639,639,639,639
424,671,704,639,639,639,639,639,608,636
425,575,608,575,575,575,575,575,511,575
426,451,480,483,497,496,496,497,449,504
427,391,412,448,448,448,448,448,448,451
428,399,415,448,448,448,448,448,463,449
429,480,455,463,463,480,480,480,537,480
430,624,575,572,568,563,563,568,639,543
431,768,768,704,704,671,671,671,704,639
432,768,768,704,704,639,639,639,575,639
433,511,511,560,560,543,543,543,448,560
434,255,384,384,391,399,399,399,384,448
435,255,255,319,352,384,384,384,399,384
436,399,391,399,415,415,415,448,527,448
437,624,575,574,572,568,568,572,639,543
438,768,705,704,671,639,639,639,639,639
439,639,671,639,639,639,636,636,575,632
440,575,608,575,575,575,575,575,543,575
441,511,511,527,527,527,527,527,511,540
442,519,519,519,515,519,524,519,515,526
443,496,510,508,511,511,511,515,512,511
444,512,512,512,515,513,519,519,511,512
445,496,504,504,505,504,510,510,512,508
446,519,512,519,515,515,519,519,526,515
447,536,527,527,526,527,527,527,540,527
448,572,543,543,543,543,543,543,575,543
449,608,575,575,575,575,575,575,568,575
450,511,560,543,543,543,543,543,504,543
451,448,480,480,480,480,480,481,448,483
452,384,399,412,415,415,448,448,448,448
453,448,448,448,449,448,451,451,512,455
454,543,519,527,527,527,527,527,575,526
455,639,624,624,609,608,608,608,639,575
456,704,704,671,639,639,639,639,608,639
457,563,608,575,575,575,575,575,496,575
458,385,448,448,449,449,455,455,415,463
459,319,384,384,387,387,391,391,415,399
460,387,391,412,415,448,448,448,451,448
461,448,448,448,455,455,455,463,480,463
462,480,480,483,481,512,512,512,524,512
